classification;category;sub_category;product_name;product_format;product_price;product_unit
Pizzas y platos preparados;Listo para Comer;Platos calientes;Tortilla de patata con cebolla Listo para Comer; 1,3 kg;8,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Media tortilla de patata con cebolla Listo para Comer; 650 g aprox.;4,50 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Pincho tortilla de patata con cebolla Listo para Comer; 215 g aprox.;2,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Pollo teriyaki; Bol 300 g;5,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Noodles Yakisoba con carne y verduras; Bol 300 g;4,50 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Arroz frito; Bol 300 g;4,50 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Ensaladilla rusa grande Listo para Comer; Bandeja 1,75 kg;12,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Ensaladilla rusa mediana Listo para Comer; Bandeja 580 g aprox.;5,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Ensaladilla rusa pequeña Listo para Comer; Bandeja 350 g aprox.;3,50 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Ensalada de pasta Listo para Comer; Bol 340 g;4,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Brioche Listo para Comer; 160 g;3,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Poke salmón; Bol 400 g;5,50 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Surtido sushi Bento grande; Bandeja 310 g;10,75 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Surtido sushi Bento pequeño; Bandeja 160 g;6,75 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos fríos;Surtido sushi Bento mix; Bandeja 350 g;9,75 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza jamón y queso Hacendado; 415 g;2,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza jamón y queso familiar Hacendado; 600 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza jamón y queso Hacendado; 2 ud. x 220 g;2,90 €;/pack
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza barbacoa Hacendado; 415 g;2,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza barbacoa familiar Hacendado; 600 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza 4 quesos Hacendado; 410 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza 4 quesos familiar Hacendado; 580 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza 4 quesos Hacendado; 2 ud. x 210 g;2,90 €;/pack
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza serrana Hacendado; 400 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza serrana Hacendado; Caja 400 g;4,00 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza carbonara Hacendado; 430 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza carbonara familiar Hacendado; 600 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza mediterránea Hacendado; 430 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza pepperoni Hacendado; 410 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza atún y bacón Hacendado; 415 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza atún y bacón Hacendado; 2 ud. x 220 g;2,90 €;/pack
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza pollo Hacendado; 430 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza romana Hacendado con champiñones salteados; 430 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Empanada calzone de pollo a la barbacoa Hacendado; 2 ud. x 310 g;3,85 €;/pack
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza margarita Hacendado; 340 g;2,20 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza jamón y queso sin gluten y sin lactosa Hacendado; 420 g;3,20 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza pollo y bacón Hacendado; 420 g;2,90 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza Calzone con jamón cocido y queso Hacendado; Caja 400 g;3,80 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza Prosciutto Hacendado jamón y queso; Caja 400 g;4,00 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas refrigeradas;Pizza Formaggi Hacendado 4 quesos; Caja 400 g;4,00 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizzas tomate y queso Hacendado ultracongeladas; 2 ud. x 285 g;2,40 €;/pack
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza boloñesa Hacendado ultracongelada; 400 g;2,60 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza Pepperoni barbacoa Hacendado ultracongelada; 540 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza masa fina 4 quesos Hacendado ultracongelada; 390 g;2,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza atún Hacendado ultracongelada; 390 g;2,60 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza masa fina jamón Hacendado ultracongelada; 400 g;2,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza americana rellena de cheddar Hacendado ultracongelada; 540 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada; 410 g;3,10 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza carbonara rellena de salsa de setas Hacendado ultracongelada; 540 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Pizzas congeladas;Pizza masa fina Barbacoa Hacendado ultracongelada; 390 g;2,50 €;/ud.
Pizzas y platos preparados;Pizzas;Base de pizza;Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas; Paquete 3 ud. (420 g);1,90 €;/ud.
Pizzas y platos preparados;Pizzas;Base de pizza;Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas; Paquete 2 ud. (400 g);4,00 €;/ud.
Pizzas y platos preparados;Pizzas;Base de pizza;Piadinas pan estilo italiano Hacendado; Paquete 4 ud. (320 g);2,20 €;/ud.
Pizzas y platos preparados;Pizzas;Base de pizza;Masa fresca pizza Hacendado; 2 paquetes x 260 g;2,40 €;/pack
Pizzas y platos preparados;Pizzas;Base de pizza;Masa fresca pizza de cereales y semillas Hacendado; 2 paquetes x 260 g;2,60 €;/pack
Pizzas y platos preparados;Pizzas;Roscas, quiche y baguettes;Rosca jamón serrano y queso emmental Hacendado; 420 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Roscas, quiche y baguettes;Quiche verduras Hacendado; 390 g;3,00 €;/ud.
Pizzas y platos preparados;Pizzas;Roscas, quiche y baguettes;Rosca lomo, bacón y queso emmental Hacendado; 450 g;3,50 €;/ud.
Pizzas y platos preparados;Pizzas;Roscas, quiche y baguettes;Quiche york y bacón Hacendado; 380 g;3,00 €;/ud.
Pizzas y platos preparados;Pizzas;Roscas, quiche y baguettes;Focaccia con queso, romero y tomillo Hacendado; 2 ud. x 150 g;1,80 €;/pack
Pizzas y platos preparados;Platos preparados calientes;Pasta;Lasaña boloñesa familiar Hacendado; Bandeja 700 g;4,80 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Lasaña boloñesa Hacendado; Bandeja 350 g;2,65 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Lasaña de espinacas y requesón Hacendado; Bandeja 350 g;3,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Canelones de carne y boletus Hacendado; Bandeja 350 g;3,90 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Lasaña de salmón y brócoli Hacendado; Bandeja 350 g;3,90 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Spaghetti carbonara Hacendado; Bandeja 280 g;2,20 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Canelones de carne Casa Mas; Bandeja 6 ud. (700 g);5,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Pasta;Macarrones con queso Hacendado; Bandeja 280 g;2,60 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Arroz;Arroz cocido basmati Sabroz; 2 vasitos x 125 g;1,20 €;/pack
Pizzas y platos preparados;Platos preparados calientes;Arroz;Arroz cocido integral Sabroz; 2 vasitos x 125 g;1,15 €;/pack
Pizzas y platos preparados;Platos preparados calientes;Arroz;Quinoa cocida blanca y roja Sabroz; 2 vasitos x 125 g;1,50 €;/pack
Pizzas y platos preparados;Platos preparados calientes;Arroz;Arroz cocido redondo Sabroz; 2 vasitos x 125 g;1,15 €;/pack
Pizzas y platos preparados;Platos preparados calientes;Arroz;Arroz de secreto ibérico con setas Hacendado; Bandeja 280 g;2,90 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Arroz;Pollo al curry Hacendado con arroz basmati; Bandeja 280 g;2,85 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Arroz;Arroz frito; Bol 300 g;4,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Pollo asado Hacendado; Paquete 1 kg aprox.;5,30 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Roti de pollo relleno de jamón y queso Hacendado; Paquete 375 g;3,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Pollo asado troceado Hacendado; Paquete 1,3 kg aprox.;8,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Codillo de cerdo asado Hacendado; Paquete 1 kg aprox.;6,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Alitas de pollo asadas Hacendado; Bote 500 g aprox.;4,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Muslo de pato confitado Hacendado; Bandeja 300 g aprox.;6,30 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Albóndigas guisadas Hacendado; Bandeja 275 g;2,75 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Costillas de cerdo a la barbacoa cortadas Hacendado; Bote 500 g aprox.;6,75 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Pies de cerdo asados Noel; Paquete 900 g aprox.;5,27 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Migas Hacendado; Bandeja 220 g;1,90 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Carne;Pollo teriyaki; Bol 300 g;5,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Tortilla de patata y cebolla Hacendado; Bandeja 600 g;2,60 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Tortilla de patata Hacendado; Bandeja 600 g;2,60 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Tortilla de patata con chorizo Hacendado; Bandeja 600 g;3,20 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Tortilla de patata con cebolla Listo para Comer; 1,3 kg;8,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Media tortilla de patata con cebolla Listo para Comer; 650 g aprox.;4,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Pincho tortilla de patata con cebolla Listo para Comer; 215 g aprox.;2,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Tortilla de patata con calabacín Listo para Comer; 1,3 kg;8,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Media tortilla de patata con calabacín Listo para Comer; 650 g aprox.;4,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Tortilla;Pincho tortilla de patata con calabacín Listo para Comer; 215 g aprox.;2,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales Yakisoba classic Gallina Blanca; Vaso 93 g;1,95 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales Yatekomo sabor pollo Gallina Blanca; 3 vasos x 60 g;3,95 €;/pack
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales Yatekomo sabor pollo Gallina Blanca; Vaso 60 g;1,55 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales Yakisoba sabor soja Hacendado; Vaso 80 g;1,30 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Pasta oriental sabor pollo Maggi; Paquete 71 g;0,75 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales Yakisoba sabor soja Hacendado; Paquete 90 g;0,90 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales sabor pollo Hacendado; Vaso 65 g;0,95 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales sabor picante Hacendado; Vaso 65 g;1,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Fideos orientales;Fideos orientales sabor ternera asada Hacendado; Paquete 65 g;0,75 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Callos a la madrileña Hacendado; Lata 380 g;2,60 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Fabada Hacendado; Bote 420 g;1,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Fabada Hacendado; Bote 860 g;2,90 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Lentejas a la riojana Hacendado; Bote 420 g;1,35 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Lentejas a la jardinera Hacendado; Bote 420 g;1,15 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Fabada asturiana Litoral; Bote 420 g;1,95 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Albóndigas en salsa Hacendado; Bote 420 g;1,80 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Alubias a la jardinera Hacendado; Bote 420 g;1,15 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Garbanzos a la riojana Hacendado; Bote 420 g;1,35 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Garbanzos a la jardinera Hacendado; Bote 420 g;1,15 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Cocido madrileño Hacendado; Bote 420 g;1,80 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Albóndigas de pollo Hacendado; Bote 420 g;1,80 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Oreja guisada Hacendado; Lata 380 g;2,55 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Platos de cuchara;Alubias con tomate Heinz; Bote 415 g;1,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Hamburguesa de ternera con bacon y queso Hacendado; Caja 220 g;2,65 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Patatas bravas con allioli y salsa picante Hacendado; Bandeja 490 g;2,50 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Hamburguesas vegetales Hacendado con berenjenas; Paquete 2 ud. (200 g);2,40 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Mini hamburguesas vegetales Hacendado con espinacas y zanahoria; Paquete 4 ud. (200 g);2,40 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Seitán Hacendado; Paquete 250 g;2,80 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Empanados vegetales con proteina de soja Tivall; Bandeja 2 ud. (180 g);3,00 €;/ud.
Pizzas y platos preparados;Platos preparados calientes;Otros;Nuggets vegetales con proteina de soja y guisante Hacendado; Bandeja 200 g;3,00 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Gazpacho tradicional Hacendado; 3 mini bricks x 330 ml;2,10 €;/pack
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Gazpacho tradicional Hacendado; Botella 1 L;1,65 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Salmorejo al estilo cordobés Hacendado; 3 mini bricks x 330 ml;2,60 €;/pack
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Salmorejo al estilo cordobés Hacendado; Brick 1 L;2,20 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Gazpacho fresco Hacendado; Botella 1 L;2,90 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Gazpacho fresco Hacendado; Botella 330 ml;1,15 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Salmorejo fresco Hacendado; Botella 1 L;3,20 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Gazpacho y salmorejo;Salmorejo fresco Hacendado; Botella 330 ml;1,25 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Ensaladilla de cangrejo Hacendado; Tarrina 250 g;1,70 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Ensaladilla rusa Hacendado; Tarrina 500 g;3,00 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Ensaladilla rusa Hacendado; Tarrina 250 g;1,80 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Ensaladilla americana Hacendado; Tarrina 250 g;1,50 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Patatas con allioli Hacendado; Tarrina 250 g;1,55 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Untapán de cangrejo Hacendado; Tarrina 250 g;2,00 €;/ud.
Pizzas y platos preparados;Platos preparados fríos;Ensaladilla;Ensaladilla rusa grande Listo para Comer; Bandeja 1,75 kg;12,00 €;/ud.
